#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B27D27
#Date Time: 2025-04-27 09:22:03.526
#Trace: Trace 1
#Start: 0 Hz
#Stop: 3000.12 Hz
#BINs: 4097
#Rate: 6000.24 Hz
#Samples: 8192
#Channel: C1
#Type: Peak Hold
#Count: 100 
#Window: Flat Top
#Channel: C1
#Range: 5.62013 V
#Offset: -0.000216306 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.52299 V
#Offset: -4.06484e-06 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Lydsignal_43(1).wav
#Frequency: 44.1 kHz
#Period: 22.67573696 us
#Amplitude: 1 V
#Offset: 0 V

Frequency (Hz),Trace 1 (dBV),Phase (deg)
777.8631457758311,-77.28516353616351,118.8216514221569
778.595596948878,-73.29914564911796,128.7412380375256
779.3280481219249,-69.92569566933906,139.1576147013541
780.0604992949718,-67.08073777977808,100.1893469037985
780.7929504680187,-65.7504752207782,9.984494967090905
781.5254016410656,-65.19091980759623,178.7905000379945
782.2578528141125,-65.05588347138753,7.565741328419997
782.9903039871595,-65.57059744126094,34.96449883792456
783.7227551602064,-66.94442815066682,59.26446240307415
784.4552063332533,-68.69098339635683,72.50364632120147
785.1876575063002,-69.85136727664971,73.97651030102485
785.9201086793472,-71.11687744674796,57.58901830922601
786.6525598523941,-71.61945548434159,42.06622587003388
787.385011025441,-68.42414215687124,7.076825847215142
788.1174621984879,-67.43115847114744,133.7613535014324
788.8499133715349,-68.0368683310073,82.26815844195625
789.5823645445818,-67.7786609773503,44.62539929011053
790.3148157176287,-66.04894553852814,28.03768127768696
791.0472668906756,-64.81963708145864,171.3928703755161
791.7797180637225,-65.4981668950814,6.070552139693421
792.5121692367694,-67.07105946255506,149.6552945467199
793.2446204098164,-67.58447307553598,132.7219507333133
793.9770715828633,-67.52856731503742,132.4013685438063
794.7095227559103,-67.76086309858931,134.4271317224182
795.4419739289572,-69.1412184936283,150.6825892494155
796.1744251020041,-73.69995177110245,163.5622551025116
796.906876275051,-86.27039678559368,179.9994403216507
797.6393274480979,-85.15687483141561,136.4641293912025
798.3717786211448,-74.12252672166416,164.2902335969633
799.1042297941917,-68.38625916530728,1.494369555968935
799.8366809672386,-66.68120598925077,23.97491897395552
800.5691321402855,-66.39576064013093,65.16976386791096
801.3015833133326,-66.78489682937276,103.7398210077235
802.0340344863795,-68.25596763615293,152.4462061358192
802.7664856594264,-67.25677634642696,26.27168549895887
803.4989368324733,-63.33357073258527,38.05981741249035
804.2313880055202,-62.54935664862978,37.98210716261875
804.9638391785671,-64.9404810670832,26.41739135372725
805.696290351614,-68.31635134428205,15.93540390210138
806.4287415246609,-70.69364799573616,171.2043057031975
807.1611926977079,-69.39423625113199,116.6000420769831
807.8936438707548,-71.80541545022456,104.6216932850591
808.6260950438018,-74.90985209448149,127.3053373416426
809.3585462168487,-72.53304282518197,156.0800351893444
810.0909973898956,-67.61871440198969,15.59002742783162
810.8234485629425,-64.69305793022298,94.92557738646067
811.5558997359894,-63.58920368811418,129.6237180574139
812.2883509090364,-63.45058825848392,161.123047195115
813.0208020820833,-64.59366162023323,7.639588625602493
813.7532532551302,-67.64490725819871,42.35423024106004
814.4857044281771,-72.01366243391797,67.65763340069128
815.218155601224,-77.96778900070179,87.93156846276717
815.9506067742709,-75.22902133699982,119.4430020343506
816.6830579473179,-69.97243371381938,151.3372255669884
817.4155091203648,-68.2276360868166,175.4667869621281
818.1479602934118,-67.99861024565536,11.75086984041563
818.8804114664587,-67.83355007778866,12.37265755862014
819.6128626395056,-67.92094546127043,9.741574572960815
820.3453138125525,-67.66675333251749,7.545180339866578
821.0777649855994,-66.65721254009068,10.11313609002287
821.8102161586463,-66.31952221651092,21.68987579710262
822.5426673316932,-66.33146843460482,27.748797747105
823.2751185047401,-63.93872226771662,39.6882889714227
824.007569677787,-60.78611391827752,61.90457995383202
824.7400208508341,-59.35597937313459,57.27093962093599
825.472472023881,-58.65574955622476,70.2023264209087
826.2049231969279,-57.69419858309514,111.151485069921
826.9373743699748,-57.35159668726271,132.2516223397238
827.6698255430217,-56.39180118733316,122.2316401081247
828.4022767160686,-54.91204266406265,106.5485870567058
829.1347278891155,-54.19127308828376,70.53812584893255
829.8671790621624,-53.99931493528308,80.17466042820271
830.5996302352094,-53.83306460499084,113.7038765177702
831.3320814082563,-53.56629204512685,119.3042991704652
832.0645325813032,-53.08441044743462,90.37054998923287
832.7969837543502,-53.03430935390764,86.42982222925052
833.5294349273971,-54.10352290934451,59.77692759761178
834.261886100444,-55.92555018994404,74.92378391740321
834.9943372734909,-56.96667896318884,95.90106813517919
835.7267884465379,-56.90805733899478,125.6345716766512
836.4592396195848,-56.76564678153058,147.6004084712112
837.1916907926317,-56.55948075590146,153.0803124803404
837.9241419656786,-56.11559518052612,78.6551300944971
838.6565931387255,-56.89112265867381,49.38221121615732
839.3890443117724,-59.15072176279704,45.02181729601298
840.1214954848194,-60.31492232245999,117.2772213289577
840.8539466578663,-60.89306892623728,122.5850160173212
841.5863978309133,-61.90477457882232,98.10001497225072
842.3188490039602,-60.92968637695528,85.20898270745019
843.0513001770071,-59.64728117157426,50.29397314985908
843.783751350054,-59.26095297320165,74.23994476771917
844.5162025231009,-58.64271543037442,82.58037269106046
845.2486536961478,-59.03666820297492,107.4366667318988
845.9811048691947,-60.54639680118203,112.6427058851465
846.7135560422416,-60.10458469763182,125.0182008040909
847.4460072152885,-61.08977214820644,165.3191608141341
848.1784583883356,-62.86047236711825,17.82223995645892
848.9109095613825,-60.83678169630352,46.21954793638643
849.6433607344294,-60.89766845901254,81.37343396060693
850.3758119074763,-59.47363807690994,132.8921691142329
851.1082630805232,-56.88809710327284,177.0605824808958
851.8407142535701,-56.87007246635405,45.44379851752105
852.573165426617,-57.16425049895263,103.9561899496889
853.3056165996639,-56.33840503789217,159.4158957015782
854.0380677727109,-58.18711772055603,26.67427898413832
854.7705189457578,-60.05494767455774,75.35171613709205
855.5029701188048,-58.39593090273318,107.5039017109269
856.2354212918517,-59.97479985552776,147.1267150708181
856.9678724648986,-59.64865146677043,8.9967267200526
857.7003236379455,-56.21999706255151,24.62502633008711
858.4327748109924,-56.75033610788446,42.98217829295709
859.1652259840394,-57.85393298303995,99.64728766405875
859.8976771570863,-57.31440365659871,29.53737194027435
860.6301283301332,-60.33899970305136,74.15593527098163
861.3625795031801,-63.06295793986809,97.66498037976764
862.095030676227,-59.68548862423447,166.189383317983
862.8274818492739,-60.1257936573415,39.02481887560671
863.5599330223209,-59.48438770671095,80.57849237986213
864.2923841953678,-56.93013923844991,133.0362463654016
865.0248353684148,-57.92833954209005,168.2040797972372
865.7572865414617,-58.04724744806103,60.97330217276328
866.4897377145086,-56.75881736950475,125.8118060504814
867.2221888875555,-58.64576475611933,13.09663101837143
867.9546400606024,-58.93449084146783,53.81644914793856
868.6870912336493,-57.02636410948507,77.24957720727909
869.4195424066962,-57.61713977481871,107.4190283588216
870.1519935797431,-57.06242947670169,147.5691189058402
870.88444475279,-55.40305406466493,2.721817324796328
871.6168959258371,-55.59694678826383,32.39060889871121
872.349347098884,-56.11427984809645,106.9357995762271
873.0817982719309,-55.91761164896,15.17527733260493
873.8142494449778,-57.06163214815687,69.47126503254499
874.5467006180247,-59.50266037463477,97.9336535702618
875.2791517910716,-60.84289779691577,125.6862394465933
876.0116029641185,-62.76055955555931,161.2535045301393
876.7440541371654,-63.81734875192908,23.9696232270429
877.4765053102124,-60.84354966533513,54.81504380588392
878.2089564832593,-59.60183230454334,82.02294929859025
878.9414076563062,-59.44093658214317,58.39541790052274
879.6738588293532,-59.24902735285657,92.99131433073113
880.4063100024001,-60.41822770692026,108.1647724823378
881.138761175447,-64.59701162644296,112.4646895661981
881.8712123484939,-69.56805093702573,143.3879061862497
882.6036635215409,-71.64834600302652,84.38934903166088
883.3361146945878,-79.31889808335997,119.8415254134154
884.0685658676347,-80.66711984635799,92.39058238431299
884.8010170406816,-72.96005987320635,165.2538446853486
885.5334682137285,-71.0670103622612,134.231928493215
886.2659193867754,-70.75939540308029,154.8117398586885
886.9983705598224,-70.70542538912649,162.916506884729
887.7308217328693,-68.8983895644791,104.9995033310866
888.4632729059163,-68.168747760625,7.423074456589085
889.1957240789632,-70.11883153286298,18.43586580638851
889.9281752520101,-72.50925397212247,41.20431931590688
890.660626425057,-73.65452960059396,43.7099844883744
891.3930775981039,-75.71700058242311,49.96518562950113
892.1255287711508,-79.31363444474445,97.36545555225926
892.8579799441977,-78.0225108546236,149.4268668385662
893.5904311172446,-72.66563041505798,167.2048921988083
894.3228822902915,-69.38983957207108,25.02055427922685
895.0553334633386,-68.15594602366951,82.71262993868825
895.7877846363855,-68.74751218269876,152.730672294362
896.5202358094324,-70.64233892900748,1.641512255312054
897.2526869824793,-72.90312420137117,17.75477624875967
897.9851381555262,-78.15837526890942,38.07674695090382
898.7175893285731,-82.53690409798543,70.81807906732146
899.45004050162,-70.58830905438028,112.1913212052624
900.1824916746669,-67.50808635467747,154.1096105659176
900.9149428477139,-66.63930836598085,7.790683320033231
901.6473940207608,-66.33683215922142,38.87037244079418
902.3798451938078,-66.89955747101773,90.51916043520031
903.1122963668547,-67.48936027489428,135.4784390135877
903.8447475399016,-67.68072328763391,26.40099222915824
904.5771987129485,-68.52386613970208,83.09532781954435
905.3096498859954,-70.94937137226098,107.0302416350793
906.0421010590424,-76.5455596549121,129.6476316383691
906.7745522320893,-72.79207617224367,163.4328541046663
907.5070034051362,-70.44225240542305,25.81317366067861
908.2394545781831,-68.76371550449031,62.14079424451379
908.97190575123,-66.77281539489516,113.3551742692217
909.7043569242769,-66.57760653250142,163.9034997875499
910.4368080973239,-67.8394786336038,5.231560463155315
911.1692592703708,-68.10971594768625,11.11147470694201
911.9017104434178,-68.19795982836408,178.7444444026463
912.6341616164647,-66.12214306115813,37.93737345559458
913.3666127895116,-64.51224009861969,61.34014462023812
914.0990639625585,-65.38894605399327,60.999299799744
914.8315151356054,-68.49282079224398,82.03074291034645
915.5639663086523,-74.16962158703191,68.23921971606293
916.2964174816992,-79.56276603065122,49.17382608157866
917.0288686547461,-71.23415531104898,56.53412521286467
917.761319827793,-66.93983820365486,52.61953570404113
918.4937710008401,-64.91452651660549,68.45024695753682
919.226222173887,-63.0117733741796,155.3021765405088
919.9586733469339,-61.96006857428941,24.61930702597516
920.6911245199808,-63.36697990907502,36.71878989543966
921.4235756930277,-65.6031981153389,3.985359693994361
922.1560268660746,-66.91188994137346,0.9392838411323602
922.8884780391215,-69.1935842578192,170.7181341933474
923.6209292121684,-70.48546019252937,178.3953902328528
924.3533803852154,-68.94736879802127,179.8396037580905
925.0858315582623,-68.70016468515162,166.6292883164346
925.8182827313092,-68.83693776340314,154.6749870613083
926.5507339043562,-68.74355924103001,117.8938526382109
927.2831850774031,-70.94109442043873,122.4768536994862
928.01563625045,-74.79098860934906,138.3888087549518
928.7480874234969,-75.0487416140589,153.436627275757
929.4805385965439,-76.12418632286095,6.822278212752735
930.2129897695908,-86.23073576717209,48.27735057598495
930.9454409426377,-85.37924374391919,117.5135011401076
931.6778921156846,-79.5122466643021,129.8377079777244
932.4103432887315,-71.44353195932781,105.3621965644076
933.1427944617784,-67.18847424099019,63.06919502563667
933.8752456348254,-66.51667031734934,76.64434072529761
934.6076968078723,-67.01599544826279,92.64146095990203
935.3401479809193,-67.17093903867149,112.307255485115
936.0725991539662,-68.40379618600674,136.0269105097696
936.8050503270131,-69.44259383324606,154.9996125648804
937.53750150006,-68.13092170432007,63.54944966297926
938.2699526731069,-66.31011487607866,117.3853434381981
939.0024038461538,-65.25963848750364,152.2259916435708
939.7348550192007,-65.48526975334573,10.15189923404452
940.4673061922476,-65.99225172325151,52.42612334534869
941.1997573652945,-66.29773499291846,48.48988311008633
941.9322085383416,-66.51026866555833,169.0267194655738
942.6646597113885,-65.0119504851645,167.5723439671392
943.3971108844354,-62.5099028382275,11.8725601098604
944.1295620574823,-62.47502830445993,22.13628771872964
944.8620132305292,-65.07291041427921,39.60554315909599
945.5944644035761,-67.52821343674862,60.41471793451655
946.326915576623,-72.24256491991915,73.99197943731022
947.0593667496699,-85.62127455789144,85.14991590699968
947.7918179227169,-84.43781506711224,90.54787180112744
948.5242690957638,-74.3046596098871,111.0959752631409
949.2567202688108,-70.31722303287748,142.3754471858612
949.9891714418577,-68.15478923198407,156.9775240513158
950.7216226149046,-66.3009325508572,157.057410732866
951.4540737879515,-65.07614736525414,148.9226602109497
952.1865249609984,-65.11762102606018,155.7614041466745
952.9189761340454,-66.08513237457026,145.810387557084
953.6514273070923,-67.19413257359517,96.55526234445696
954.3838784801392,-68.59418277828755,102.8722377708152
955.1163296531861,-68.77664286676853,105.5877977613514
955.848780826233,-67.04207411175008,132.7480062044308
956.5812319992799,-64.23781761147663,165.3477833569911
957.3136831723269,-62.34062356437857,167.1869251563707
958.0461343453738,-61.60016522637238,162.6730507115567
958.7785855184208,-61.5888726388523,177.8682057405423
959.5110366914677,-61.85648260535195,173.6893711489736
960.2434878645146,-62.8034456928502,175.4190092342569
960.9759390375615,-65.35992665602556,25.14326984273078
961.7083902106084,-68.26557145701764,90.55062157795133
962.4408413836553,-71.37297801385093,129.4375576493569
963.1732925567022,-75.69472467663419,142.79742111419
963.9057437297491,-72.93693959978017,158.1478035030265
964.638194902796,-68.84811149928277,92.32172635072696
965.3706460758431,-67.91778929392053,144.5029836338074
966.10309724889,-68.51886611662847,174.081629384438
966.8355484219369,-69.75781274195471,28.34988728818481
967.5679995949838,-68.98750926924247,59.97046323888158
968.3004507680307,-70.4050600741224,96.59921797301732
969.0329019410776,-72.58293553893337,145.7226959335088
969.7653531141245,-74.43800387963586,24.81698179872911
970.4978042871714,-74.28476721172223,62.59249895061606
971.2302554602184,-74.33496972866334,92.2363220710199
971.9627066332653,-82.92307771652267,143.9003102302108
972.6951578063122,-79.80296738760498,16.95442978848263
973.4276089793592,-80.16670556562747,114.6064500556586
974.1600601524061,-73.72008346965144,142.2455348019664
974.892511325453,-69.805475291072,152.2270335895153
975.6249624984999,-71.16954719685398,34.60315893844462
976.3574136715469,-71.06642204590918,70.12828627012757
977.0898648445938,-67.23694612485214,79.52715538169906
977.8223160176407,-67.08695612300178,63.71280209170361
978.5547671906876,-70.55971288136838,85.98664205175322
979.2872183637345,-71.00198751056453,7.151435668018062
980.0196695367814,-71.52102160121174,41.155460641559
980.7521207098284,-83.79703496536386,89.850764232614
981.4845718828753,-83.04272893469316,118.276536337506
982.2170230559223,-85.31610946707082,144.2483836806549
982.9494742289692,-76.84110310400519,6.226647916245003
983.6819254020161,-68.25587798433098,40.31884873892577
984.414376575063,-66.54490051078227,90.0112588273295
985.1468277481099,-64.33567464878499,140.9563861385517
985.8792789211568,-63.70873900833133,171.9569481115075
986.6117300942037,-64.51645076206859,29.17671655972964
987.3441812672506,-67.05975324239149,61.69457002148297
988.0766324402975,-75.10192864501781,99.40374558997837
988.8090836133446,-88.27020193698145,150.9172929800752
989.5415347863915,-70.78443841336815,11.17797389728663
990.2739859594384,-65.11841843338718,55.70006890373894
991.0064371324853,-62.65621534510908,102.6106016004021
991.7388883055322,-61.39906741399055,144.5775686196528
992.4713394785791,-60.74523260873078,178.4797995822767
993.203790651626,-61.20092544669144,33.23271167456275
993.9362418246729,-64.38501562004623,72.8559531510821
994.6686929977199,-67.39142952789717,106.0341076196558
995.4011441707668,-66.76737912537075,135.6719080345095
996.1335953438138,-62.58550526349177,9.017271412721787
996.8660465168607,-56.66714972845494,95.16767940594926
997.5984976899076,-54.36468846312378,103.4529076978671
998.3309488629545,-54.75513437460155,112.7037262767105
999.0634000360014,-56.01801886492101,112.7005847150931
999.7958512090484,-59.65173063714511,105.1150341908433
1000.528302382095,-62.96053284632773,65.2966040980028
1001.260753555142,-66.91553143148624,84.17530126329953
1001.993204728189,-82.93767317839759,102.8770280791586
1002.725655901236,-74.81040066047717,127.6537783900812
1003.458107074283,-65.67360069146696,143.0911911854212
1004.19055824733,-61.04083372419542,157.414577427389
1004.923009420377,-59.58991135370303,9.984263455056119
1005.655460593424,-59.76367999013904,48.49119048657924
1006.387911766471,-59.4655576139256,76.67338437060143
1007.120362939518,-59.02515334927172,107.4564010530038
1007.852814112564,-58.19275982052675,148.5166173583819
1008.585265285611,-56.65455167712061,7.048391467544042
1009.317716458658,-56.17577324443984,34.35256677283435
1010.050167631705,-57.13387464939221,68.99235958813497
1010.782618804752,-58.01056889911577,113.6249471991023
1011.515069977799,-58.95096515978636,151.5205790625133
1012.247521150846,-62.84032442168793,1.655772920283615
1012.979972323893,-73.90398513250886,38.3292311852298
1013.71242349694,-71.76924759250151,81.47317516200283
1014.444874669987,-62.71724933360491,119.2691499212364
1015.177325843034,-58.03226946427134,162.3332301028678
1015.909777016081,-56.14307935696202,36.90298686237389
1016.642228189128,-55.82013680157615,74.94718931276694
1017.374679362174,-55.70635635114837,100.8331072197617
1018.107130535221,-56.57344912433692,129.1008502806388
1018.839581708268,-59.1906858479433,174.2216173045948
1019.572032881315,-63.12399265378187,36.7243464863561
1020.304484054362,-67.78448798206364,68.85820848923709
1021.036935227409,-68.60395168425816,99.87193749268798
1021.769386400456,-63.19321948394122,134.1388476428246
1022.501837573503,-60.31952166290807,168.6452339379586
1023.23428874655,-59.60978025313018,17.70074248860538
1023.966739919597,-59.85691499575718,49.79334516294477
1024.699191092644,-60.21399738974817,88.52116793108323
1025.431642265691,-60.84748282258452,119.5899481734057
1026.164093438738,-61.97382534910199,145.24581098715
1026.896544611785,-63.05723060723794,179.3542238572871
1027.628995784831,-62.14861525000541,38.65474560402115
1028.361446957878,-58.82654340743352,74.00926950551744
1029.093898130925,-56.37253026760558,98.00918392614805
1029.826349303972,-55.15948702061505,127.4141968502638
1030.558800477019,-53.97927031502662,166.545456308653
1031.291251650066,-53.03297388473669,15.23797411255543
1032.023702823113,-53.05584504558544,33.47842963250493
1032.75615399616,-54.27661755814518,60.64675627009936
1033.488605169207,-56.02400252629116,78.72064892361679
1034.221056342254,-57.59543100627519,69.00940959849234
1034.953507515301,-57.55576022956475,79.42266547267957
1035.685958688347,-55.8605176819787,82.35421629494853
1036.418409861394,-54.1350319389058,75.38240064282527
1037.150861034441,-52.34925636070025,108.1907836498219
1037.883312207488,-51.50432360607137,39.37691648111588
1038.615763380535,-51.48504542591202,110.5374123348659
1039.348214553582,-51.74818698401825,128.7601926813689
1040.080665726629,-52.64473950756778,167.2692277670394
1040.813116899676,-53.94937902079761,43.49622336743606
1041.545568072723,-55.53689596200492,80.54948361478372
1042.27801924577,-56.84732386107622,113.3903318055842
1043.010470418817,-57.00218975693432,144.8844208301038
1043.742921591864,-56.34040295533174,173.7502991242964
1044.475372764911,-55.58226900705754,35.05891868466316
1045.207823937958,-55.10609623121317,78.62167024173168
1045.940275111004,-54.82688775464247,110.0844751262792
1046.672726284051,-54.96548795835635,158.9061923553035
1047.405177457098,-55.98993916872079,33.13714914492124
1048.137628630145,-57.53962373563088,77.36940126878184
1048.870079803192,-58.58724430430868,108.0861280586768
1049.602530976239,-60.17529527297445,134.4396504181778
1050.334982149286,-63.35701253315794,166.9832802053541
1051.067433322333,-66.03838554722016,16.41016288711578
1051.79988449538,-65.44728750067821,43.05358389049822
1052.532335668427,-64.14929596123446,76.48614811195817
1053.264786841474,-63.0818600115922,107.0854346628937
1053.99723801452,-61.45306933343709,129.2068297619936
1054.729689187568,-59.74564163553666,152.4783093195326
1055.462140360615,-58.68602170006304,3.004531412797482
1056.194591533661,-58.32830856345634,35.77553809741413
1056.927042706708,-57.63685633344812,71.83477572697227
1057.659493879755,-57.31376332156964,119.5711928684061
1058.391945052802,-58.47022537413037,160.2132095143673
1059.124396225849,-60.26732158786162,4.460620954600449
1059.856847398896,-62.06607363069601,42.49806305033274
1060.589298571943,-64.14204589054746,95.39872609825615
1061.32174974499,-64.13366826327143,126.4870842941897
1062.054200918037,-62.34839279321907,159.4575098237164
1062.786652091084,-60.12498872015847,15.23201672422026
1063.519103264131,-58.1223045291793,55.14716851952496
1064.251554437177,-57.77789628862892,106.0821544600679
1064.984005610224,-58.81249241404566,167.4205539632851
1065.716456783271,-60.09013030829871,28.32034052809662
1066.448907956318,-61.43581754125077,56.83933037010453
1067.181359129365,-62.96548728447797,83.96679984413416
1067.913810302412,-63.6966429243365,114.4775798549015
1068.646261475459,-65.17170612345933,144.6329776585761
1069.378712648506,-68.07925156544655,167.0459984490776
1070.111163821553,-69.85394292925986,3.872121029318504
1070.8436149946,-71.38661529076811,24.37103227349393
1071.576066167647,-70.04703173455104,52.62089064754054
1072.308517340694,-66.31173532005542,57.94551113879559
1073.040968513741,-64.60463189003696,34.99436592853063
1073.773419686788,-63.11812159753554,31.61093220097514
1074.505870859834,-62.03029503073793,68.41873385159833
1075.238322032881,-61.45362839576713,111.2319037886853
1075.970773205928,-60.02821285258338,130.6819139094121
1076.703224378975,-58.71257165712542,152.9559146522615
1077.435675552022,-58.75152262896081,172.5182908103856
1078.168126725069,-60.52223948507642,14.73138322861493
1078.900577898116,-63.60266830333266,54.60820618877148
1079.633029071163,-65.58074374855136,65.71563324543526
1080.36548024421,-63.50226075226889,43.50628522808453
1081.097931417257,-60.34297778724544,23.66961011874526
1081.830382590304,-58.45023895185239,22.96201073755348
1082.56283376335,-58.00985396311948,39.04288288422892
1083.295284936397,-58.89267209953004,57.63282079526863
1084.027736109444,-60.67160960153898,75.98066630206962
1084.760187282491,-63.32740944206668,96.90985381761902
1085.492638455538,-67.32646846871609,116.8909215234996
1086.225089628585,-67.84677998080926,124.6792315703362
1086.957540801632,-64.2542763205925,131.426071611441
1087.689991974679,-63.16646782815802,161.351015843131
1088.422443147726,-64.42202236197986,161.1908904456115
1089.154894320773,-67.79930916771539,147.3951736209274
1089.88734549382,-71.51782134539955,148.5646399900449
1090.619796666867,-70.5830050005776,155.1908761146378
1091.352247839914,-69.93515805182717,166.3870333493251
1092.084699012961,-70.29473550480901,177.1953315467143
1092.817150186007,-67.4387010299278,178.848781035836
1093.549601359054,-63.3334804497116,173.4644980361232
1094.282052532101,-60.67026955339887,167.9398987351993
1095.014503705148,-58.59558373287222,152.5095911524209
1095.746954878195,-56.86708669594979,153.9933630417747
1096.479406051242,-55.83404477495282,105.9034842463754
1097.211857224289,-55.00201539848594,126.4118173714736
1097.944308397336,-54.28228094630782,90.05493286199442
1098.676759570383,-53.94912128316436,93.75408118797816
1099.40921074343,-53.82882189267554,126.3763251597641
1100.141661916477,-53.90313202188096,94.2213396307662
1100.874113089523,-54.38228054123178,39.52363902075659
1101.60656426257,-55.44143537378262,34.05691247345767
1102.339015435618,-56.90042549800742,6.896000697718973
1103.071466608664,-58.14397327865068,0.245391264139091
1103.803917781711,-58.73797811321396,29.20855194935202
1104.536368954758,-58.41163358920151,71.24407980057889
1105.268820127805,-57.89394671842295,74.3284085049049
1106.001271300852,-57.0600921191152,53.17553746712118
1106.733722473899,-55.92548756377718,42.61942188154974
1107.466173646946,-54.64388779490686,41.91172743473941
1108.198624819993,-53.55766532619928,45.02054461761996
1108.93107599304,-53.41759764821567,49.87071080836385
1109.663527166087,-53.62176004750807,53.09630819526928
1110.395978339134,-54.02614753056602,38.45848906417609
1111.12842951218,-55.59329641843566,176.1945727514035
1111.860880685227,-57.97346785304337,151.0288427365136
1112.593331858274,-60.61699000369365,144.7935878789972
1113.325783031321,-65.53667053016849,157.3872785679113
1114.058234204368,-73.12760416130325,158.5066422395048
1114.790685377415,-63.07822853617186,149.2568026518048
1115.523136550462,-59.13148133592102,156.4268262288895
1116.255587723509,-56.49616060904123,141.587859888813
1116.988038896556,-55.46547441227763,20.63924488102533
1117.720490069603,-55.86397606874459,21.15401290638575
1118.45294124265,-55.74026915595405,179.2329920173143
1119.185392415697,-54.79565563244436,53.34823276711271
1119.917843588744,-54.19750053010852,42.36970130803752
1120.650294761791,-54.2569472654377,77.08455982530253
1121.382745934837,-54.43177068835288,95.796472439665
1122.115197107884,-54.24363732584108,89.96476359377165
1122.847648280931,-54.26360873697432,114.3227735022917
1123.580099453978,-54.63060799863592,116.6186694788376
1124.312550627025,-55.18850178090437,174.8830825436206
1125.045001800072,-56.35045003643032,168.7468287002895
1125.777452973119,-56.76168667021501,120.3035858520011
1126.509904146166,-56.18648782542186,51.84573748624843
1127.242355319213,-56.07254556168863,29.58947124143416
1127.97480649226,-55.42241750468862,45.24049407091228
1128.707257665307,-55.24720454473658,49.46171593135281
1129.439708838353,-55.91849703808195,51.38988692961361
1130.1721600114,-54.7999132565439,73.93296713754462
1130.904611184447,-53.85428196729237,85.30651749622875
1131.637062357494,-54.40585470910337,112.8162694518184
1132.369513530541,-53.62887225479115,134.4637104868135
1133.101964703588,-52.65210461408392,0.01646365104947518
1133.834415876635,-53.18159976567318,91.56034917981341
1134.566867049682,-52.88360099302469,135.1870773584678
1135.299318222729,-52.70035333247827,151.8849514324628
1136.031769395776,-53.92479897795248,165.1180024530154
1136.764220568823,-53.15371967622347,169.7548674188038
1137.49667174187,-52.022334244529,64.11961279384103
1138.229122914917,-52.4046212005281,61.67448128646263
1138.961574087964,-51.37680677978872,66.15111583834327
1139.69402526101,-50.42811879116731,78.62173041747428
1140.426476434057,-51.73669533537488,111.1343787543776
1141.158927607104,-52.13487902099519,72.59002459622556
1141.891378780151,-51.24188699843329,118.728141134534
1142.623829953198,-52.55067519763269,139.4610197482183
1143.356281126245,-52.55640387453018,166.6339679336688
1144.088732299292,-50.79414871038988,22.33103550534559
1144.821183472339,-51.45865619436076,67.63113759321283
1145.553634645386,-51.77418872512774,139.8247722939226
1146.286085818433,-50.96354345630299,16.55796164310916
1147.01853699148,-52.56884771783515,58.17453264254917
1147.750988164526,-53.60130062723261,100.1913792150615
1148.483439337574,-52.03771931585501,147.3440719609795
1149.215890510621,-52.75027126509737,13.07797668286627
1149.948341683667,-52.29667299051252,65.32213520949304
1150.680792856714,-50.59327360628952,117.4018530164745
1151.413244029761,-51.65764330763117,166.2721119762774
1152.145695202808,-53.15693642707798,28.00894112117302
1152.878146375855,-52.59459237084059,62.36861652099838
1153.610597548902,-53.97645460651632,89.59611215172265
1154.343048721949,-54.24087963276388,113.7435483765628
1155.075499894996,-52.43136423397236,130.6209808612307
1155.807951068043,-52.94290522544641,125.6546841328148
1156.54040224109,-53.8673359303195,142.1387648047547
1157.272853414137,-53.53735992366381,165.9331776402525
1158.005304587183,-54.7548294734084,41.65546565078282
1158.73775576023,-57.30193313441493,125.3963619517397
1159.470206933277,-57.51409595943177,169.5246613306829
1160.202658106324,-58.92648816322746,15.85757515589511
1160.935109279371,-62.1682064837827,44.18132750619938
1161.667560452418,-60.20332342371801,95.83965274425857
1162.400011625465,-59.84988228171168,172.3971763517781
1163.132462798512,-60.93467325002734,34.15825109133127
1163.864913971559,-59.82570550957901,80.46854765787864
1164.597365144606,-60.6259041846403,136.6012378969369
1165.329816317653,-64.14131630502652,4.678459441299191
1166.0622674907,-64.70434682995517,40.34170502921886
1166.794718663747,-65.36288296589473,84.60871478033769
1167.527169836794,-67.8107657691929,145.1885153171566
1168.25962100984,-64.36526371484979,17.12865180424983
1168.992072182887,-63.21601259705606,74.2109244479368
1169.724523355934,-64.57283274595312,122.5675414349197
1170.456974528981,-64.03402274404176,152.5198670187216
1171.189425702028,-65.91109391995589,11.77137357107375
1171.921876875075,-72.65715719155114,85.23373471584351
1172.654328048122,-72.38020433317534,134.2145154313054
1173.386779221169,-73.50741115992727,166.28687086477
1174.119230394216,-74.41478348422673,24.59243210351479
1174.851681567263,-70.65791116061231,80.13452934433795
1175.58413274031,-69.91380396443616,118.3882954189216
1176.316583913356,-71.56939153948602,132.8619452311463
1177.049035086403,-71.89487269322774,162.5420652704482
